policy_id,insured_id,sub_sector,primary_regulator,region,policy_year,cloud_provider_primary,core_banking_vendor,premium_usd,n_claims,had_claim,total_loss,bi_loss,log_revenue,exposure_size_score,cyber_control_score,control_gap_score,vendor_control_pressure,vendor_pressure_band,regulatory_findings_pressure,high_sev_rate,critical_operations_score,payment_trading_flag,coverage_structure_score,limit_to_revenue,retention_ratio,prior_incident_score,repeat_offender,hybrid_cloud_flag,core_banking_vendor_missing,exposure_years,loss_ratio,bi_share_of_loss,limit_mm,retention_mm
POL-2021174,INS-10074,Regional Bank,FDIC,Southeast,2021,On-Prem,Fiserv,483660,0.0,0,0.0,0.0,5.871554250435424,0.055959819750548305,0.65125,0.34875,25.714285714285715,Extreme,0.0,0.0,1,0,-0.47329368542613104,0.02826455624646693,0.0402,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.402
POL-2021175,INS-10075,Fintech-Lending,CFPB,Southeast,2023,Hybrid,Unknown,784170,0.0,0,0.0,0.0,5.508578292031233,-0.5844554797077035,0.9227500000000001,0.07724999999999993,7.954545454545456,Low,0.0,0.0,0,0,-0.27483407803707777,0.1017087062652563,0.03828,1.3862943611198906,1,1,1,0.999315537303217,0.0,0.0,25,0.957
POL-2021176,INS-10076,Regional Bank,CFPB,West,2022,Hybrid,Jack Henry,380287,1.0,1,156316.0,94324.0,5.994709277272871,-0.07982284013068976,0.8197500000000001,0.1802499999999999,23.0952380952381,Extreme,0.8109822012551361,0.0,1,0,-0.24035300462126855,0.012490632025980514,0.0248,0.0,0,1,0,0.999315537303217,0.41104744574492424,0.6034187159343893,5,0.124
POL-2021177,INS-10077,Asset Manager,SEC,Southeast,2021,GCP,Unknown,1791639,0.0,0,0.0,0.0,7.369537706568797,0.5160507759746475,0.47875,0.52125,9.705882352941178,Moderate,0.8265780128177348,0.0,2,0,-0.7165434808117448,0.0031527839081909323,0.046200000000000005,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,5,0.231
POL-2021178,INS-10078,Fintech-Lending,CFPB,Northeast,2021,GCP,Unknown,245130,0.0,0,0.0,0.0,4.465908118654584,-1.2470166694280587,0.83525,0.16474999999999995,15.15151515151515,High,1.1901633127237856,0.0,0,0,-0.4306757551939602,0.1744186046511628,0.04133333333333333,0.0,0,0,1,0.999315537303217,0.0,0.0,15,0.62
POL-2021179,INS-10079,Regional Bank,FDIC,Northeast,2020,On-Prem,Finastra,589116,0.0,0,0.0,0.0,7.017237289599134,0.5937672075656458,0.86075,0.13924999999999998,3.0555555555555554,Low,0.0,0.0,1,0,-0.7263251518910857,0.0017942047187584102,0.041,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,2,0.082
POL-2021180,INS-10080,Asset Manager,FINRA,Northeast,2021,Azure,Unknown,2708777,0.0,0,0.0,0.0,7.2603820400743,0.5047058659555121,0.7637500000000002,0.23624999999999985,2.888888888888889,Low,0.0,0.0,2,0,-0.531550996256117,0.010550007033338022,0.04586666666666666,1.0986122886681098,1,0,1,0.999315537303217,0.0,0.0,15,0.688
POL-2021181,INS-10081,Fintech-Lending,CFPB,Midwest,2024,Hybrid,Unknown,103144,0.0,0,0.0,0.0,4.4272389774954295,-1.3090585442259612,0.72,0.28,23.076923076923077,Extreme,0.0,0.0,0,0,0.05337196200089431,0.06045949214026602,0.011600000000000001,0.6931471805599453,0,1,1,0.999315537303217,0.0,0.0,5,0.058
POL-2021182,INS-10082,Regional Bank,FRB,Midwest,2021,AWS,Finastra,336993,1.0,1,9964617.0,5685760.0,6.401585466752341,0.33471188863056334,0.7262500000000001,0.27374999999999994,40.5,Extreme,1.6626867993681689,0.0,1,0,-0.8375846089449352,0.003323363243602526,0.046,0.0,0,0,0,0.999315537303217,29.569210636422714,0.5705949360622691,2,0.092
POL-2021183,INS-10083,Broker-Dealer,FINRA,National,2023,Hybrid,Unknown,2056817,0.0,0,0.0,0.0,6.642356414770814,-0.07261538958765505,0.84725,0.15275000000000005,8.68421052631579,Moderate,0.0,0.0,0,0,-0.1226311407874115,0.03264133698916308,0.03144,0.0,0,1,1,0.999315537303217,0.0,0.0,25,0.786
POL-2021184,INS-10084,Community Bank,FRB,Southeast,2021,On-Prem,Fiserv,758565,0.0,0,0.0,0.0,4.818667360250496,-0.4807296720871532,0.67825,0.32175,16.190476190476193,High,0.0,0.0,1,0,0.6740094185016762,0.8143322475570033,0.00668,0.0,0,0,0,0.999315537303217,0.0,0.0,100,0.668
POL-2021185,INS-10085,Credit Union,NCUA,Southwest,2020,On-Prem,In-House,190636,0.0,0,0.0,0.0,4.623010104116422,-1.1063407227195694,0.7779999999999999,0.2220000000000001,3.103448275862069,Low,0.6931471805599453,0.0,1,0,-0.43237746922532866,0.24801587301587302,0.04536,0.0,0,0,0,0.999315537303217,0.0,0.0,25,1.134
POL-2021186,INS-10086,Regional Bank,NCUA,Midwest,2024,Hybrid,Jack Henry,617285,0.0,0,0.0,0.0,5.4053764388414445,-0.3264786746050105,0.82675,0.17325000000000002,2.3529411764705883,Low,0.0,0.0,1,0,0.08653663847382564,0.1128158844765343,0.02204,0.0,0,1,0,0.999315537303217,0.0,0.0,25,0.551
POL-2021187,INS-10087,Broker-Dealer,SEC,West,2021,On-Prem,Unknown,4190845,0.0,0,0.0,0.0,7.266757512679961,0.41429999720419985,0.6799999999999999,0.32000000000000006,4.324324324324324,Low,0.6931471805599453,0.0,0,0,0.2378495000670611,0.01747152142008526,0.01524,0.0,0,0,1,0.999315537303217,0.0,0.0,25,0.381
POL-2021188,INS-10088,Insurance Carrier,OCC,Midwest,2024,On-Prem,Unknown,3110793,0.0,0,0.0,0.0,8.020927718981577,0.6674167958788847,0.83425,0.16574999999999995,4.7368421052631575,Low,1.7328679513998633,0.5,0,0,-0.41391775762527394,0.001643115346697338,0.032600000000000004,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,5,0.163
POL-2021189,INS-10089,Investment Bank,OCC,Northeast,2024,On-Prem,Fiserv,7408625,0.0,0,0.0,0.0,8.499497542880547,1.4393634965466484,0.81675,0.18325000000000002,3.5294117647058822,Low,0.0,0.0,0,0,-0.15579581726034278,0.0010180603913424143,0.020999999999999998,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,5,0.105
POL-2021190,INS-10090,Hedge Fund,OCC,Northeast,2022,GCP,Unknown,1944448,1.0,1,656611.0,336707.0,5.976350909297934,-0.23408794596467353,0.749,0.251,7.142857142857142,Low,0.7797905781299385,0.0,1,0,0.13641645045146694,0.1272264631043257,0.02528,0.6931471805599453,0,0,1,0.999315537303217,0.33768503966164176,0.5127952471097804,50,1.264
POL-2021191,INS-10091,Custodian Bank,FDIC,Southwest,2022,On-Prem,Finastra,52224153,0.0,0,0.0,0.0,9.842686040075465,2.1267974946393426,0.745,0.255,9.333333333333334,Moderate,1.725936479594264,0.5,1,0,-0.33090884439221796,0.0013284305390239754,0.0408,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,25,1.02
POL-2021192,INS-10092,Fintech-Lending,SEC,National,2024,Azure,Unknown,212830,0.0,0,0.0,0.0,5.154446996128335,-0.8749609633188588,0.8112499999999999,0.18875000000000008,12.941176470588236,Moderate,0.0,0.0,0,0,0.013318557461508479,0.029036004645760744,0.0134,0.0,0,0,1,0.999315537303217,0.0,0.0,5,0.067
POL-2021193,INS-10093,Fintech-Lending,State,Southwest,2020,AWS,Unknown,697284,0.0,0,0.0,0.0,5.105339229565553,-0.8040473006556917,0.722,0.278,14.878048780487806,High,0.0,0.0,0,0,-0.42525686397388224,0.1525320317266626,0.04504,0.0,0,0,1,0.999315537303217,0.0,0.0,25,1.126
POL-2021194,INS-10094,Community Bank,CFPB,National,2021,GCP,Other,135110,0.0,0,0.0,0.0,4.254193263163997,-0.8185582659201843,0.5567500000000001,0.4432499999999999,4.615384615384615,Low,0.0,0.0,1,0,0.08260120668113247,0.21613832853025935,0.018266666666666667,0.0,0,0,0,0.999315537303217,0.0,0.0,15,0.274
POL-2021195,INS-10095,Custodian Bank,FRB,Southwest,2022,AWS,Other,19828592,0.0,0,0.0,0.0,8.233104654474587,1.1739534023801195,0.71625,0.28374999999999995,2.5714285714285716,Low,0.0,0.0,1,0,-0.1797956549295654,0.026578073089700997,0.04505,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,100,4.505
POL-2021196,INS-10096,Asset Manager,SEC,National,2022,Hybrid,Unknown,737331,0.0,0,0.0,0.0,6.61136876590021,0.10909300433290009,0.7404999999999999,0.25950000000000006,8.40909090909091,Moderate,0.7953863896925372,0.0,2,0,-0.6675893197080508,0.006734006734006734,0.044,0.0,0,1,1,0.999315537303217,0.0,0.0,5,0.22
POL-2021197,INS-10097,Fintech-Lending,State,Midwest,2020,On-Prem,Unknown,498703,0.0,0,0.0,0.0,5.5254529391317835,-0.6284332102280111,0.603,0.397,7.931034482758621,Low,1.783659566455092,0.0,0,0,-0.42433952432243716,0.04,0.038,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.38
POL-2021198,INS-10098,Hedge Fund,FRB,Southeast,2023,GCP,Unknown,1757665,0.0,0,0.0,0.0,5.872962503026981,-0.45905017033627454,0.79575,0.20425000000000004,17.84313725490196,High,1.3862943611198906,0.0,1,0,0.14220194221826715,0.14112334180073383,0.025019999999999997,0.0,0,0,1,0.999315537303217,0.0,0.0,50,1.251
POL-2021199,INS-10099,Fintech-Payments,State,National,2020,Azure,Unknown,462044,1.0,1,107921.0,0.0,5.695414224985685,-0.37740074197105583,0.6220000000000001,0.3779999999999999,4.642857142857142,Low,1.7120735359830648,0.5,1,0,-0.37386435308588806,0.016863406408094434,0.0308,0.0,0,0,1,0.999315537303217,0.2335729930482811,0.0,5,0.154
POL-2021200,INS-10100,Credit Union,NCUA,Midwest,2021,On-Prem,FIS,117165,0.0,0,0.0,0.0,4.364371699435161,-1.149735834369163,0.90525,0.09475,9.523809523809526,Moderate,0.0,0.0,1,0,0.3006697425066776,0.19329896907216496,0.008466666666666667,0.0,0,0,0,0.999315537303217,0.0,0.0,15,0.127
POL-2021201,INS-10101,Regional Bank,SEC,Southeast,2022,GCP,Fiserv,2275724,0.0,0,0.0,0.0,6.881000541673317,0.35381244807406637,0.8564999999999999,0.14350000000000007,11.944444444444445,Moderate,0.0,0.0,1,0,0.22894874350275313,0.025704297758585234,0.01564,0.0,0,0,0,0.999315537303217,0.0,0.0,25,0.391
POL-2021202,INS-10102,Regional Bank,NCUA,National,2022,Azure,In-House,962086,2.0,1,306483.0,92607.0,6.845986252584505,0.5762537567073823,0.59425,0.40575000000000006,13.793103448275863,Moderate,0.0,0.0,1,0,-0.057887495052955235,0.0053242466191033965,0.0166,0.6931471805599453,0,0,0,0.999315537303217,0.31856091867047226,0.30216031558030954,5,0.083
POL-2021203,INS-10103,National Bank,FRB,National,2024,GCP,Other,377599375,1.0,1,1865775.0,8001.0,9.76917871492241,2.1267974324025416,0.661,0.33899999999999997,5.714285714285714,Low,1.6899098080558053,0.0,1,0,0.16875834445927917,0.028595285209374675,0.042415999999999995,0.6931471805599453,0,0,0,0.999315537303217,0.004941149598036278,0.004288298428267074,500,21.208
POL-2021204,INS-10104,Asset Manager,SEC,Midwest,2022,AWS,Unknown,1074793,0.0,0,0.0,0.0,6.155494833929685,-0.09063813136287147,0.59775,0.40225,33.78378378378378,Extreme,0.0,0.0,2,0,-0.4377179231639134,0.05315755900489049,0.045599999999999995,0.0,0,0,1,0.999315537303217,0.0,0.0,25,1.14
POL-2021205,INS-10105,Broker-Dealer,FINRA,National,2023,Hybrid,Unknown,937814,0.0,0,0.0,0.0,6.26415987725144,-0.17572113462702688,0.70375,0.29625,7.959183673469389,Low,0.7875884839112379,0.0,1,0,-0.014904722364270762,0.01906941266209001,0.0196,0.6931471805599453,0,1,1,0.999315537303217,0.0,0.0,10,0.196
POL-2021206,INS-10106,Regional Bank,CFPB,Midwest,2022,AWS,In-House,953553,0.0,0,0.0,0.0,6.7906595071058895,0.6083041629054732,0.8455,0.15449999999999997,25.58823529411765,Extreme,2.450369221680918,0.2,1,0,-0.649787806579435,0.005627462014631401,0.0432,0.0,0,0,0,0.999315537303217,0.0,0.0,5,0.216
POL-2021207,INS-10107,Community Bank,NCUA,West,2024,On-Prem,Finastra,27852,0.0,0,0.0,0.0,4.35799005684564,-0.9366886796907773,0.8490000000000001,0.1509999999999999,24.242424242424242,Extreme,0.0,0.0,1,0,-0.8219848687138407,0.01297016861219196,0.042,1.0986122886681098,1,0,0,0.999315537303217,0.0,0.0,1,0.042
POL-2021208,INS-10108,Community Bank,State,Midwest,2022,Azure,FIS,97548,0.0,0,0.0,0.0,4.380775852772229,-1.0700382892292843,0.5562500000000001,0.44374999999999987,8.214285714285714,Moderate,0.0,0.0,1,0,0.305522513950816,0.12674271229404308,0.0052,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.052
POL-2021209,INS-10109,Asset Manager,State,Southeast,2023,Hybrid,Unknown,3815129,0.0,0,0.0,0.0,8.07754028377083,0.7079490270505447,0.66975,0.33025000000000004,14.999999999999998,High,1.47784755121885,0.0,2,0,-0.20920035664619072,0.0015526503741887401,0.0234,0.0,0,1,1,0.999315537303217,0.0,0.0,5,0.117
POL-2021210,INS-10110,Hedge Fund,FRB,Northeast,2024,AWS,Unknown,1262446,0.0,0,0.0,0.0,5.806940566758827,-0.45315583515480345,0.61275,0.38725,8.0,Low,0.6931471805599453,0.0,1,0,0.36780054590595745,0.07539203860072376,0.009399999999999999,0.0,0,0,1,0.999315537303217,0.0,0.0,25,0.235
POL-2021211,INS-10111,Fintech-Payments,SEC,Southeast,2023,Azure,Unknown,1208589,0.0,0,0.0,0.0,6.392921633818608,-0.004774110383550865,0.731,0.269,8.863636363636365,Moderate,0.0,0.0,1,0,-0.44214103745105315,0.016761649346295676,0.0388,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.388
POL-2021212,INS-10112,Regional Bank,FINRA,Southeast,2021,Hybrid,In-House,236477,0.0,0,0.0,0.0,6.551223181983152,0.3844819463903744,0.8770000000000001,0.12299999999999989,8.0,Low,0.0,0.0,1,0,-0.9777481085892301,0.0014304105278214847,0.049,0.6931471805599453,0,1,0,0.999315537303217,0.0,0.0,1,0.049
POL-2021213,INS-10113,Asset Manager,State,Southwest,2022,On-Prem,Unknown,654779,0.0,0,0.0,0.0,6.1224928095143865,-0.22037160343865983,0.7052499999999999,0.29475000000000007,4.722222222222222,Low,0.0,0.0,2,0,-0.09501153144304259,0.02197802197802198,0.023200000000000002,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.232
POL-2021214,INS-10114,Fintech-Payments,State,Southwest,2020,GCP,Unknown,236919,2.0,1,911890.0,236639.0,5.231108616854587,-0.5915221120409014,0.40075,0.5992500000000001,2.5925925925925926,Low,1.3201657668828455,0.0,1,0,-0.5830321323471253,0.026881720430107527,0.0402,0.6931471805599453,0,0,1,0.999315537303217,3.8489525956128467,0.25950388753029424,5,0.201
POL-2021215,INS-10115,Insurance Carrier,NCUA,National,2023,Hybrid,Unknown,43839044,0.0,0,0.0,0.0,8.902918070281423,1.3708303713242316,0.65875,0.34125000000000005,1.8918918918918919,Low,0.0,0.0,0,0,0.3918554354131137,0.013601001033676079,0.01936,0.6931471805599453,0,1,1,0.999315537303217,0.0,0.0,100,1.936
POL-2021216,INS-10116,Community Bank,OCC,West,2021,On-Prem,Finastra,14682,0.0,0,0.0,0.0,2.8735646395797834,-1.7648599900581619,0.5245,0.47550000000000003,3.0555555555555554,Low,0.0,0.0,1,0,-0.1602461955424969,0.29940119760479045,0.0212,0.0,0,0,0,0.999315537303217,0.0,0.0,5,0.106
POL-2021217,INS-10117,Regional Bank,OCC,Midwest,2021,Azure,Temenos,1875322,0.0,0,0.0,0.0,7.502186486602924,0.8188279324211032,0.92,0.07999999999999996,12.340425531914896,Moderate,1.719483229696782,0.0,1,0,-0.6853908328366668,0.0027609055770292656,0.0448,0.0,0,0,0,0.999315537303217,0.0,0.0,5,0.224
POL-2021218,INS-10118,National Bank,OCC,Southeast,2023,Hybrid,Temenos,74721679,0.0,0,0.0,0.0,8.587483887031672,1.508092194787791,0.8115,0.1885,2.5806451612903225,Low,0.0,0.0,1,0,0.2799429338671232,0.046614830974622885,0.031796,0.0,0,1,0,0.999315537303217,0.0,0.0,250,7.949
POL-2021219,INS-10119,Regional Bank,OCC,Southeast,2020,Azure,Jack Henry,1096967,0.0,0,0.0,0.0,6.9700725850469984,0.5304957361791954,0.8347500000000001,0.1652499999999999,5.365853658536586,Low,0.8031842954738366,0.0,1,0,-0.6052840237578951,0.004702341766199568,0.0412,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,5,0.206
POL-2021220,INS-10120,Asset Manager,OCC,Midwest,2023,AWS,Unknown,1862711,0.0,0,0.0,0.0,7.450893192215374,0.6985131705079182,0.71425,0.28574999999999995,10.81081081081081,Moderate,1.0986122886681098,0.0,2,0,-0.24035300462126855,0.0029063008602650546,0.0248,0.0,0,0,1,0.999315537303217,0.0,0.0,5,0.124
POL-2021221,INS-10121,Asset Manager,CFPB,Southeast,2022,On-Prem,Unknown,471034,0.0,0,0.0,0.0,6.2408604695662575,-0.1468610752409187,0.783,0.21699999999999997,58.888888888888886,Extreme,0.0,0.0,2,0,-0.6052840237578951,0.009759906304899474,0.0412,0.0,0,0,1,0.999315537303217,0.0,0.0,5,0.206
POL-2021222,INS-10122,Broker-Dealer,FINRA,West,2021,On-Prem,Unknown,3561325,0.0,0,0.0,0.0,6.192771403813017,-0.050110722885437664,0.6795000000000001,0.3204999999999999,15.384615384615383,High,2.014122529224868,0.3333333333333333,1,0,0.35180203087372774,0.20483408439164277,0.02116,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,100,2.116
POL-2021223,INS-10123,Regional Bank,CFPB,Midwest,2023,GCP,Temenos,267736,0.0,0,0.0,0.0,6.459904454377535,0.42018687278701483,0.7665,0.23350000000000004,6.170212765957448,Low,0.0,0.0,1,0,-0.44370271473075207,0.001567398119122257,0.025,0.0,0,0,0,0.999315537303217,0.0,0.0,1,0.025
POL-2021224,INS-10124,Regional Bank,OCC,Southwest,2022,GCP,Jack Henry,271098,1.0,1,297270.0,183563.0,5.665388086668889,-0.1174675473146017,0.803,0.19699999999999995,20.344827586206897,High,0.0,0.0,1,0,-0.4717726752932755,0.01737921445950643,0.035199999999999995,0.0,0,0,0,0.999315537303217,1.0965407343469888,0.6174958791670871,5,0.176
POL-2021225,INS-10125,National Bank,OCC,West,2020,Azure,FIS,68565448,0.0,0,0.0,0.0,9.545583281856246,2.0121322730047133,0.62825,0.37175,22.06896551724138,Extreme,2.6791105849856143,0.2,1,0,0.19026602766553008,0.003576077472142357,0.022860000000000002,0.0,0,0,0,0.999315537303217,0.0,0.0,50,1.143
POL-2021226,INS-10126,Investment Bank,FDIC,West,2022,AWS,Temenos,32002657,0.0,0,0.0,0.0,8.662556806391146,1.34913484366045,0.7992500000000001,0.20074999999999987,7.333333333333333,Low,0.0,0.0,0,0,-0.019346789423922428,0.008648573850172106,0.03228,0.0,0,0,0,0.999315537303217,0.0,0.0,50,1.614
POL-2021227,INS-10127,Regional Bank,FDIC,Midwest,2020,GCP,In-House,6734247,0.0,0,0.0,0.0,6.302802109158108,-0.010874220570280682,0.7855,0.21450000000000002,11.5625,Moderate,0.0,0.0,1,0,0.4524395960834115,0.458631443771785,0.024044,0.0,0,0,0,0.999315537303217,0.0,0.0,250,6.011
POL-2021228,INS-10128,Credit Union,NCUA,Northeast,2022,On-Prem,Other,172016,0.0,0,0.0,0.0,4.607168188650764,-1.238529197115463,0.445,0.5549999999999999,9.25925925925926,Moderate,0.0,0.0,1,0,0.14787342148605753,0.15120967741935484,0.015333333333333334,0.0,0,0,0,0.999315537303217,0.0,0.0,15,0.23
POL-2021229,INS-10129,Hedge Fund,FINRA,Northeast,2022,GCP,Unknown,1163245,1.0,1,191814.0,85640.0,6.417059026511312,-0.1158130681760365,0.7272500000000001,0.27274999999999994,5.0,Low,0.6931471805599453,0.0,1,0,0.28772100082220003,0.016361256544502618,0.006,0.6931471805599453,0,0,1,0.999315537303217,0.1648956152831089,0.4464741885368117,10,0.06
POL-2021230,INS-10130,Credit Union,NCUA,Midwest,2022,AWS,Finastra,241650,0.0,0,0.0,0.0,4.543294782270004,-0.9260842531079417,0.5549999999999999,0.44500000000000006,1.1111111111111112,Low,0.0,0.0,1,0,-0.3860935350909274,0.26881720430107525,0.043280000000000006,0.0,0,0,0,0.999315537303217,0.0,0.0,25,1.082
POL-2021231,INS-10131,Broker-Dealer,FINRA,Midwest,2022,GCP,Unknown,468972,0.0,0,0.0,0.0,6.441106017548975,0.016350666578812196,0.712,0.28800000000000003,17.75,High,0.6931471805599453,0.0,1,0,-0.4259246178456919,0.003194377894904967,0.0275,0.0,0,0,1,0.999315537303217,0.0,0.0,2,0.055
POL-2021232,INS-10132,Broker-Dealer,FINRA,West,2020,GCP,Unknown,381448,0.0,0,0.0,0.0,6.605027248325085,0.14653610355080685,0.81375,0.18625000000000003,18.43137254901961,High,1.3909153423236236,0.0,1,0,-0.44370271473075207,0.0013553808620222283,0.025,0.0,0,0,1,0.999315537303217,0.0,0.0,1,0.025
POL-2021233,INS-10133,Asset Manager,State,West,2023,AWS,Unknown,1117482,0.0,0,0.0,0.0,6.878944197128018,0.2000511319065564,0.76025,0.23975000000000002,12.727272727272727,Moderate,1.6983593570960842,0.0,2,0,-0.7298946156582067,0.005151452709664125,0.0468,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,5,0.234
POL-2021234,INS-10134,Fintech-Payments,State,West,2021,Azure,Unknown,2216556,0.0,0,0.0,0.0,6.656726524178391,-0.00255521897783099,0.7280000000000001,0.2719999999999999,51.42857142857142,Extreme,0.6931471805599453,0.0,1,0,-0.1695868959742599,0.019305019305019305,0.0296,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,15,0.444
POL-2021235,INS-10135,Regional Bank,FRB,Northeast,2024,Hybrid,Fiserv,1801782,0.0,0,0.0,0.0,7.218543340148393,0.8343312312054921,0.85475,0.14525,31.794871794871796,Extreme,0.6931471805599453,0.0,1,0,-0.2440992038952009,0.007334066740007334,0.0299,0.6931471805599453,0,1,0,0.999315537303217,0.0,0.0,10,0.299
POL-2021236,INS-10136,Community Bank,FRB,West,2023,Hybrid,Jack Henry,84608,0.0,0,0.0,0.0,4.302712827954156,-1.065590378917994,0.6637500000000001,0.33624999999999994,11.612903225806452,Moderate,1.3862943611198906,0.0,1,0,-0.47774406370828515,0.1371742112482853,0.040400000000000005,0.0,0,1,0,0.999315537303217,0.0,0.0,10,0.404
POL-2021237,INS-10137,Regional Bank,OCC,Southwest,2022,Azure,Finastra,1524609,0.0,0,0.0,0.0,6.948417260701027,0.46041816121473356,0.59625,0.40375000000000005,23.21428571428571,Extreme,0.0,0.0,1,0,-0.25077477131843184,0.009610764055742432,0.030199999999999998,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.302
POL-2021238,INS-10138,Regional Bank,SEC,Southeast,2023,Azure,Other,5849233,0.0,0,0.0,0.0,6.0364379127507135,0.11900933297610487,0.64775,0.35224999999999995,11.923076923076923,Moderate,0.0,0.0,1,0,0.3422785936804629,1.1978917105893627,0.034618,0.0,0,0,0,0.999315537303217,0.0,0.0,500,17.309
POL-2021239,INS-10139,Custodian Bank,FDIC,Midwest,2024,GCP,Jack Henry,158674056,0.0,0,0.0,0.0,9.639749845327806,2.000741683607902,0.49700000000000005,0.5029999999999999,92.72727272727272,Extreme,0.0,0.0,1,0,0.5068232186913333,0.01627339300244101,0.0216,0.0,0,0,0,0.999315537303217,0.0,0.0,250,5.4
POL-2021240,INS-10140,Insurance Carrier,FINRA,Southwest,2022,On-Prem,Unknown,2215358,0.0,0,0.0,0.0,7.19300940635925,0.5390484655889549,0.9365,0.0635,14.444444444444445,High,1.0986122886681098,0.0,0,0,-0.5645264402102876,0.007523888345496953,0.0443,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.443
POL-2021241,INS-10141,Credit Union,NCUA,West,2021,GCP,Other,68504,0.0,0,0.0,0.0,4.244200317766478,-1.3775209291523731,0.60225,0.39775000000000005,17.5,High,0.0,0.0,1,0,0.09342536654028019,0.07278020378457059,0.0098,0.0,0,0,0,0.999315537303217,0.0,0.0,5,0.049
POL-2021242,INS-10142,Insurance Carrier,State,Southwest,2020,Azure,Unknown,3292886,1.0,1,1219948.0,822234.0,7.588829878307813,0.6320829461454583,0.7024999999999999,0.2975000000000001,13.055555555555555,Moderate,1.7328679513998633,0.5,0,0,-0.33276743298657274,0.007594936708860759,0.03693333333333334,0.0,0,0,1,0.999315537303217,0.37047987692255363,0.673991022568175,15,0.554
POL-2021243,INS-10143,Regional Bank,FDIC,Southwest,2024,GCP,FIS,5382997,0.0,0,0.0,0.0,8.09150496761904,1.2464598297947673,0.8312499999999999,0.16875000000000007,10.857142857142858,Moderate,0.6931471805599453,0.0,1,0,0.29217137910435403,0.0030622243998040177,0.0058000000000000005,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.058
POL-2021244,INS-10144,Broker-Dealer,FINRA,Southeast,2020,Azure,Unknown,3675895,0.0,0,0.0,0.0,7.493762583984179,0.56905241725267,0.618,0.382,19.583333333333336,High,0.0,0.0,1,0,-0.32831705470441863,0.00835282325425994,0.03673333333333333,0.0,0,0,1,0.999315537303217,0.0,0.0,15,0.551
POL-2021245,INS-10145,Community Bank,SEC,Northeast,2023,Azure,FIS,85157,0.0,0,0.0,0.0,4.450852825603734,-0.8900053107540083,0.73775,0.26225,14.999999999999998,High,0.0,0.0,1,0,0.07562385341166425,0.05903187721369539,0.0106,1.0986122886681098,1,0,0,0.999315537303217,0.0,0.0,5,0.053
POL-2021246,INS-10146,Insurance Carrier,NCUA,West,2023,AWS,Unknown,2421346,2.0,1,424168.0,267197.0,8.31549307739568,0.9201669050640792,0.51375,0.48624999999999996,5.5,Low,2.170064440199702,0.3333333333333333,0,0,-0.7930808261233954,0.0004895122010916122,0.044,0.0,0,0,1,0.999315537303217,0.17517859901063293,0.6299320080722732,2,0.088
POL-2021247,INS-10147,Fintech-Lending,State,Northeast,2021,AWS,Unknown,857851,0.0,0,0.0,0.0,5.610935924289849,-0.5997975139143245,0.674,0.32599999999999996,12.413793103448276,Moderate,3.3150397401361382,0.4,0,0,-0.365403540389035,0.05506607929515419,0.0384,0.0,0,0,1,0.999315537303217,0.0,0.0,15,0.576
POL-2021248,INS-10148,Asset Manager,SEC,West,2023,AWS,Unknown,1367828,0.0,0,0.0,0.0,6.312279125595638,0.019877979815086894,0.58225,0.41774999999999995,7.142857142857142,Low,0.0,0.0,1,0,-0.21430893339978357,0.0454297655824096,0.03556,0.0,0,0,1,0.999315537303217,0.0,0.0,25,0.889
POL-2021249,INS-10149,Custodian Bank,FRB,Southwest,2020,AWS,Other,14601014,0.0,0,0.0,0.0,8.638348312972704,1.3753332966416056,0.6467499999999999,0.35325000000000006,22.89473684210526,Extreme,1.5647797601140765,0.0,1,0,-0.11017008159738045,0.004430267588162325,0.03088,0.0,0,0,0,0.999315537303217,0.0,0.0,25,0.772
POL-2021250,INS-10150,Asset Manager,FRB,West,2023,AWS,Unknown,424159,0.0,0,0.0,0.0,6.484635235635252,-0.0500125068674487,0.8315,0.16849999999999998,25.25,Extreme,0.0,0.0,1,0,-0.09214624668414317,0.0030581039755351682,0.0125,0.0,0,0,1,0.999315537303217,0.0,0.0,2,0.025
